total_income,total_expenses,income_source,food,hospitality,alcohol,tobacco,clothing,public_utilities,medical,transport,communication,education,others,special,gardening,saving,min_invest
304464,237586,Wage/Salaries,90266,16033,0,0,10959,25314,982,35754,2418,8200,17160,30500,0,70433,8755
201358,120174,Wage/Salaries,77528,7453,0,0,545,13944,62,10296,1824,700,6822,1000,0,101233,16221
194343,189909,Wage/Salaries,79375,8108,630,0,2229,31686,33055,24600,360,1272,4794,3800,0,4978,512
164550,155657,Wage/Salaries,59892,8165,2340,0,915,22518,52275,4638,510,250,3654,500,0,10214,1093
100345,91059,Wage/Salaries,48335,5840,650,3620,1455,17712,847,4620,2520,1050,4410,0,0,10735,1204
154595,120175,Wage/Salaries,57331,730,1230,905,1540,19098,17583,960,300,0,4158,16340,0,42844,5705
300390,259012,Wage/Salaries,128267,7427,75,0,3794,39816,4774,28602,7140,3925,24192,11000,0,41943,4788
155880,147785,Enterpreneurial Activities,79320,9660,0,3620,10265,17580,4420,600,1350,0,10470,10500,0,10408,1126
671621,150803,Wage/Salaries,49693,4370,1425,30770,3005,24438,1048,11550,798,1480,18726,3500,0,606718,123240
300621,220438,Enterpreneurial Activities,103880,27807,630,7240,3395,22818,1185,17676,900,18449,11958,4500,0,94091,12789
362048,234451,Wage/Salaries,95606,8983,2730,0,10092,30654,187,23220,5328,3665,45486,8500,0,133773,18548
187854,142466,Wage/Salaries,70426,10500,0,1086,8444,18456,1534,12000,840,1000,15180,3000,0,57302,7842
198252,156746,Wage/Salaries,78721,10618,630,5430,1255,13656,2268,22356,1428,1058,17376,1950,0,45863,5748
184308,143765,Wage/Salaries,62054,18355,720,0,3458,18192,3024,13092,3000,6900,14970,0,0,41377,5085
176066,133176,Wage/Salaries,64085,14480,1620,3920,1907,18480,380,10008,3018,1230,12678,1370,0,44740,5658
231520,128792,Wage/Salaries,61217,4102,0,0,2530,30660,785,14616,540,770,11352,2220,0,113103,17342
112070,78801,Wage/Salaries,33179,7540,1620,0,5210,13590,130,6648,1800,0,7584,1500,0,39266,5512
479083,109142,Enterpreneurial Activities,52293,7060,56,0,3435,17328,150,5286,900,12448,9186,1000,0,471117,103389
108975,107622,Wage/Salaries,55177,9437,1560,0,1670,10410,160,13476,960,1600,11832,1340,0,1633,166
136220,119412,Wage/Salaries,43208,2193,270,10860,4672,12780,985,15516,2400,13900,11088,1540,0,19575,2279
274754,83714,Other sources of Income,34334,4275,3900,7059,1910,20868,488,900,1260,0,5070,3650,0,236452,47902
292332,275854,Enterpreneurial Activities,158969,10220,3850,7602,3796,36198,22796,8040,3054,2857,11772,6700,0,16568,1751
122630,117044,Wage/Salaries,65773,8585,1710,5611,1994,22698,375,2340,180,2060,5718,0,0,6184,653
203283,189626,Wage/Salaries,95509,26380,1220,7602,12018,15306,416,8838,1350,2014,17868,900,205,16967,1866
85722,72137,Wage/Salaries,42161,3395,0,0,2208,7056,295,11214,180,1690,2838,1100,0,15015,1790
60235,56988,Wage/Salaries,29876,1560,3562,7964,1510,5988,72,2700,0,0,756,3000,0,4040,436
159315,135579,Wage/Salaries,67384,1650,7410,3349,1144,8760,1124,21840,1158,0,12090,9670,0,30570,3775
1787416,1645323,Other sources of Income,729606,26728,1182,0,24165,174960,451680,71508,32640,56100,58734,18020,0,183371,20642
411018,320530,Wage/Salaries,159230,16076,0,0,13349,21708,6370,15444,258,11922,40194,14000,21979,96596,12073
307798,290626,Wage/Salaries,98086,29756,3250,8145,15185,20928,3957,42564,5340,950,44604,5950,11911,17704,1875
429450,378961,Wage/Salaries,109543,32600,0,0,12703,40890,14595,56490,13902,15000,62238,21000,0,55994,6401
658122,419928,Wage/Salaries,133512,27138,2143,4660,8929,70986,1620,33084,13620,33000,62436,28800,0,251149,35193
110240,105416,Enterpreneurial Activities,64214,3470,0,4525,1517,15570,330,3120,5202,0,3468,4000,0,5085,533
1031467,329338,Other sources of Income,102988,17667,0,0,7384,50988,31815,37758,10662,24300,19776,26000,0,830071,160103
891500,870078,Wage/Salaries,193082,77417,1962,0,34403,204426,8800,56976,31788,60000,136224,65000,0,25654,2651
286088,251279,Enterpreneurial Activities,109291,24000,0,0,5884,54258,1536,9186,8400,14500,22224,2000,0,38569,4428
192550,184239,Wage/Salaries,57501,18280,0,0,5598,38682,0,9360,5682,5000,20136,24000,0,8459,884
1788000,1212972,Wage/Salaries,112174,28816,1592,0,120472,367656,8400,101436,24588,87600,209238,151000,0,583954,77759
207422,206012,Wage/Salaries,66109,2940,1170,13575,1708,41274,660,20232,12954,0,8490,12000,24900,1446,146
331598,223280,Wage/Salaries,108201,13602,270,0,6617,39960,2344,14538,4920,0,18828,14000,0,112023,15112
300574,238325,Wage/Salaries,86458,5695,2048,650,6167,61368,4264,15492,11520,3989,15174,25500,0,71183,9016
298600,251961,Wage/Salaries,101954,11680,245,13575,6262,33240,719,26358,10542,0,31386,16000,0,58753,7270
587000,434990,Wage/Salaries,126845,44492,0,0,8228,94428,19465,36414,20994,7000,47124,30000,0,180428,24462
155290,153754,Wage/Salaries,82061,21635,1470,8145,2480,12360,1393,5976,2298,1700,7236,7000,0,1623,164
136169,119072,Enterpreneurial Activities,63829,12137,0,0,4949,10860,675,11412,1020,280,5910,8000,0,18818,2166
296164,295818,Enterpreneurial Activities,105147,23540,2118,9050,10734,60138,1625,15126,6600,12000,25740,24000,0,395,40
442107,371118,Other sources of Income,99254,31273,0,0,12480,48888,40929,12684,8310,34768,77532,5000,0,79858,9588
227794,177428,Enterpreneurial Activities,81371,17830,0,0,3118,11262,42488,4914,1164,1615,9666,4000,0,65075,8787
144465,116616,Wage/Salaries,35139,19850,720,0,16415,22860,500,7902,3000,0,10230,0,0,30454,3742
278426,229852,Wage/Salaries,99739,20796,4680,13575,4454,32370,8816,13488,5202,2100,22632,2000,0,61978,7876
534441,480007,Wage/Salaries,134733,43094,1410,0,11116,159558,10856,43038,23988,3100,39114,10000,0,62295,7047
147510,129845,Wage/Salaries,80651,9967,0,0,1915,19626,280,6102,3096,800,6408,1000,0,20051,2310
281813,266548,Wage/Salaries,143184,27010,0,9050,3427,34590,4647,7434,3798,0,18408,15000,0,17247,1842
398635,270827,Other sources of Income,105370,35884,2074,7240,10770,48840,2243,9252,13998,14570,19086,1500,0,147292,20891
572056,525996,Other sources of Income,163295,20800,1440,10090,16881,111864,8850,20676,12420,95992,55188,8500,0,59874,6759
939700,846680,Other sources of Income,224897,80837,858,0,9816,107520,18138,97002,20700,109446,54966,13000,109500,98495,10939
727135,594886,Wage/Salaries,167797,65800,7001,780,17586,118302,31122,33600,25164,53050,69684,5000,0,168677,21626
301005,240345,Other sources of Income,94313,13740,5226,3042,200,42840,21800,5622,3102,0,16800,3500,30160,72722,9321
1137818,616671,Wage/Salaries,128747,19475,9864,780,18763,131472,6500,24702,14970,101940,124458,35000,0,628039,103370
210675,172963,Other sources of Income,75398,4560,0,0,1641,35682,33600,3582,1302,0,6198,11000,0,37900,4475
641210,459251,Other sources of Income,198620,7800,0,0,8336,110166,12675,41802,10302,0,55050,14500,0,200322,26864
308423,266787,Wage/Salaries,119505,28800,0,0,17132,34440,3096,15648,9978,0,25188,13000,0,49142,5817
198212,193979,Wage/Salaries,104458,10947,282,1040,1538,24000,100,22404,4380,16000,7830,1000,0,4787,492
345485,280995,Wage/Salaries,147144,24520,16328,0,3209,26820,19798,17700,3102,0,19374,3000,0,66722,8004
1096237,732360,Wage/Salaries,188727,48707,3900,0,47666,153606,6214,27258,39054,50590,73764,28790,64084,418534,59919
185309,169529,Wage/Salaries,69417,12171,450,2715,5925,28932,76,21066,3900,4045,18192,2640,0,18294,2035
207029,151091,Wage/Salaries,68920,16764,1675,4525,2936,23190,85,17508,960,1395,8418,4715,0,57962,7476
504200,364780,Wage/Salaries,111164,17728,0,0,12261,56490,4040,16290,16782,32205,64620,33200,0,149857,19750
239870,185553,Wage/Salaries,64401,4840,1552,7375,2360,35886,35,52002,1560,0,15342,200,0,68585,9227
686100,448912,Wage/Salaries,133704,31160,0,0,20310,96588,21820,21720,24582,0,76728,22300,0,259300,36565
130000,102104,Enterpreneurial Activities,34411,5950,1940,6366,2999,32244,100,5868,882,520,9864,960,0,33086,4283
3168662,1658925,Enterpreneurial Activities,83277,25840,13254,0,29100,468450,20712,82698,47274,700000,61320,127000,0,1911824,330793
288833,221046,Wage/Salaries,48156,7475,174,0,8023,76038,18610,10782,10158,0,34500,7130,0,83683,11253
387299,304924,Wage/Salaries,118677,17933,0,0,10063,66780,1942,13260,3600,22035,38094,12540,0,92021,11618
443801,345764,Wage/Salaries,99809,12753,700,14480,13371,67710,2004,31008,10686,31975,56646,4622,0,125571,16889
291724,259855,Wage/Salaries,116002,37780,0,0,3922,38910,0,17190,2700,13445,18486,11420,0,39451,4581
427567,270016,Wage/Salaries,84868,18320,0,0,5672,60456,10800,24156,8994,2230,45570,8950,0,184549,27586
2024094,515054,Other sources of Income,115225,35580,1200,0,9633,90030,9654,38670,14640,56800,76122,67500,0,1540768,273777
278452,239121,Wage/Salaries,107577,24273,0,0,4252,24840,50,29616,3000,13817,20796,10900,0,45897,5454
291852,229116,Wage/Salaries,82043,9287,260,453,4458,43722,19915,20796,4320,19540,16242,8080,0,79337,10542
262140,209282,Other sources of Income,96113,22350,1530,8303,4913,13428,3656,21672,2298,20403,11916,2700,0,64691,8358
302830,197882,Enterpreneurial Activities,67733,7092,126,0,2473,51252,2003,3072,2322,7200,12360,4668,37581,108008,14762
346154,321414,Other sources of Income,110457,12126,0,0,3963,72720,2492,17178,2982,5600,48696,45200,0,24786,2656
231447,194886,Wage/Salaries,85406,8767,732,0,4580,24660,25,25698,5598,15010,19410,5000,0,38572,4534
104570,96390,Wage/Salaries,63171,4108,0,0,850,13620,267,3222,1500,870,5262,3520,0,9538,1053
121594,119261,Wage/Salaries,59744,4184,1951,0,3598,31950,1456,7902,2100,400,4260,1716,0,2970,306
38306,19701,Other sources of Income,12417,0,0,0,150,5172,1026,360,0,0,576,0,0,21830,3611
139763,87380,Other sources of Income,49566,4653,1050,3982,5400,7218,1272,2910,1044,1525,4260,4500,0,60692,9066
83803,83569,Other sources of Income,46857,2963,365,8020,570,8820,9354,810,522,790,3498,1000,0,299,30
76283,72493,Wage/Salaries,41657,2860,270,2172,874,12360,710,2862,360,0,4368,4000,0,4768,513
380407,347649,Wage/Salaries,117904,11360,0,0,9747,22854,2971,15630,2340,3730,26676,19000,115437,39975,4493
279353,155027,Enterpreneurial Activities,79594,12100,300,10498,5695,15600,1788,5724,1020,5454,7254,10000,0,151449,24826
83116,67729,Other sources of Income,31811,360,2580,0,0,23082,4550,720,1122,0,2844,0,660,19473,2499
78731,75155,Wage/Salaries,41509,3770,2392,2850,2430,12780,250,5460,570,0,3144,0,0,4081,432
296010,200454,Other sources of Income,104700,5200,1950,3982,18100,29052,5300,5292,6060,2020,12798,6000,0,118648,17546
145538,133244,Wage/Salaries,70487,3320,4320,5045,3506,19578,0,10158,960,1080,10290,4500,0,12654,1379
102854,89852,Enterpreneurial Activities,61479,1507,1950,9050,1475,7128,440,1080,648,933,2562,1600,0,14850,1726
157838,117204,Other sources of Income,52566,450,0,1300,2820,44208,0,8568,420,300,4572,2000,0,41656,5292
109580,86726,Wage/Salaries,46202,1560,2600,0,2190,18630,770,8964,900,0,3510,1400,0,28047,3655
84872,65374,Enterpreneurial Activities,43392,540,300,0,1090,7986,0,720,300,400,2946,7700,0,19828,2454
87221,76891,Enterpreneurial Activities,49207,3000,2600,1040,1800,8604,20,1920,822,0,2328,5550,0,11106,1262
84840,59920,Enterpreneurial Activities,40495,0,1300,1040,1275,7440,0,3480,0,0,1890,3000,0,30452,4337
76234,75265,Wage/Salaries,41517,0,650,10860,2160,8580,6956,1920,0,0,2172,450,0,1043,106
182828,140323,Enterpreneurial Activities,78629,4866,1820,9774,5766,11760,0,14040,1902,2660,6606,2500,0,47015,6026
91997,84500,Wage/Salaries,53918,2043,1300,8600,1725,10992,0,1920,0,600,2502,900,0,8542,943
147169,97959,Other sources of Income,65592,2633,0,0,1890,13584,180,5460,630,1600,6390,0,0,57665,8357
70500,53742,Other sources of Income,36791,2667,0,0,2810,5130,0,2280,1902,500,1662,0,0,17048,2124
80104,71056,Enterpreneurial Activities,45690,0,1600,5430,1880,8238,0,1920,378,0,1920,4000,0,9676,1092
98355,76391,Wage/Salaries,38522,1343,2600,11765,3245,8472,0,2280,702,0,6462,1000,0,25378,3281
322616,269760,Wage/Salaries,105424,25407,618,6516,9961,26886,26056,36552,1956,1000,20034,9350,0,67615,8488
89610,87374,Wage/Salaries,45656,4420,1305,2837,1753,13662,619,11844,714,0,3564,1000,0,2867,298
91620,85633,Wage/Salaries,27074,22534,0,0,599,11400,50,16458,1140,0,6378,0,0,7346,804
489060,375013,Enterpreneurial Activities,121777,31743,25090,0,9833,65178,59844,28752,3948,2500,19218,7130,0,139993,18749
362478,160519,Other sources of Income,81063,8078,609,3620,250,37758,2409,4140,2442,2520,11130,6500,0,203987,31992
170309,158031,Wage/Salaries,77200,12498,1274,6335,3250,17190,15814,2238,180,2870,15702,3480,0,13762,1499
2317700,207058,Other sources of Income,67207,15100,1466,0,6779,64512,1700,22236,1356,0,6702,20000,0,2364274,503479
480178,286393,Wage/Salaries,97417,23787,897,0,4600,41940,1600,45006,6240,28020,23886,13000,0,243520,39224
307144,266326,Wage/Salaries,86274,21000,0,0,4280,67422,10190,10986,3240,42100,17334,3500,0,44494,5147
128141,95022,Wage/Salaries,52558,3850,0,0,1895,12660,1642,9540,1260,1825,9792,0,0,33982,4322
365735,262419,Enterpreneurial Activities,114576,23960,0,0,11213,60042,2948,12660,1950,12470,15600,7000,0,108160,14158
130978,119559,Enterpreneurial Activities,63124,670,738,0,1640,32454,3073,1350,2100,450,8760,5200,0,12106,1329
154872,108517,Other sources of Income,52574,7520,2340,2715,1425,20520,197,3480,1506,986,8754,6500,0,54497,7654
169172,148271,Wage/Salaries,84029,11732,1012,0,860,19314,384,8346,1230,1800,14064,5500,0,22616,2587
135850,110046,Wage/Salaries,58138,11050,160,1810,1220,11382,210,9630,2958,4080,9408,0,0,31895,4081
170564,165184,Other sources of Income,61973,4420,0,4706,1184,17262,26335,2346,72,0,23586,23300,0,6918,726
470910,470665,Wage/Salaries,133351,43133,3465,10136,4830,68358,91146,19146,3282,36700,47118,10000,0,276,28
86381,82545,Wage/Salaries,33959,2020,6980,3890,600,11670,288,1272,258,20000,1608,0,0,4532,481
1209605,818487,Enterpreneurial Activities,241005,37133,51688,0,46339,95910,13159,57600,66432,3675,45546,160000,0,403853,54294
85389,76094,Wage/Salaries,47082,520,1470,6516,2915,8970,143,2124,2880,0,3474,0,0,10366,1175
365764,262131,Other sources of Income,87513,1500,18905,39025,14745,37536,5247,9324,10800,0,25536,12000,0,124340,17365
112752,92287,Wage/Salaries,52229,4920,0,0,1290,9282,110,14976,1170,0,8310,0,0,21862,2637
138353,118983,Wage/Salaries,66934,6240,0,1165,1314,25092,30,8424,1170,1000,7614,0,0,20499,2370
605450,483232,Wage/Salaries,143229,59033,1664,0,21680,81900,93890,47634,3540,10000,10662,10000,0,147061,18882
531425,334056,Wage/Salaries,76976,41802,2301,0,2505,75360,688,88734,5958,0,23682,16050,0,228729,34067
91238,84179,Wage/Salaries,58639,5070,0,0,1640,10770,576,720,1008,0,4326,1430,0,7631,832
190725,111031,Wage/Salaries,48907,2767,75,9050,2350,22206,650,9576,594,250,13962,644,0,80950,11584
349878,271176,Wage/Salaries,148713,27330,0,0,4740,33168,14446,11970,1662,1971,20136,7040,0,90848,11759
287212,192376,Wage/Salaries,82048,19430,1980,0,2150,55074,708,1704,2550,0,19632,7100,0,95980,12844
385507,351024,Wage/Salaries,153373,49160,3736,1040,3875,43386,11078,13236,2106,34160,30216,5658,0,41353,4653
177214,165813,Wage/Salaries,80961,24835,2888,0,1730,21858,598,10518,846,530,17694,3355,0,13816,1508
92784,90958,Wage/Salaries,47350,2060,90,362,1295,12750,13423,1680,672,760,7266,3250,0,2274,234
128780,115729,Wage/Salaries,52628,20000,0,0,3435,13758,1050,3480,2340,0,16008,3030,0,16792,1947
94476,94344,Other sources of Income,56069,3723,630,1040,1560,10320,673,5790,1404,600,9810,1015,1710,170,17
26881,24499,Wage/Salaries,18461,0,0,20,210,4488,24,480,0,0,816,0,0,2760,308
38227,29707,Wage/Salaries,17187,390,0,0,965,7128,1460,780,0,0,1782,15,0,10725,1435
75709,72947,Wage/Salaries,35285,1950,520,6596,1805,8508,9961,1164,1368,0,5790,0,0,3387,357
103753,83966,Enterpreneurial Activities,47091,805,280,9424,1074,13674,80,1104,792,0,5112,4530,0,22508,2798
151354,147240,Enterpreneurial Activities,96704,7832,1574,0,2200,19362,125,2862,1836,2595,6150,6000,0,4307,444
188886,182203,Wage/Salaries,99432,11823,4030,10860,4914,18960,560,10068,3798,7270,9288,1200,0,8434,889
142109,139822,Other sources of Income,69316,4280,0,0,8070,26202,4732,5856,2994,0,12372,6000,0,2955,303
232474,195713,Wage/Salaries,119468,8107,2970,5430,4703,17082,935,7842,4290,3618,12618,8650,0,37021,4296
494153,353968,Wage/Salaries,163613,33791,288,9955,6464,54960,1345,20136,4158,12350,43908,3000,0,174310,24783
129648,125543,Other sources of Income,33741,4810,0,0,4750,11040,50120,4038,0,0,14544,2500,0,4386,454
81546,76966,Wage/Salaries,46500,4160,150,1040,2350,13236,180,4398,0,0,4602,350,0,5373,578
132122,124533,Wage/Salaries,65759,4990,300,362,2804,15852,17538,10128,60,200,6540,0,0,9506,1033
86167,75736,Wage/Salaries,39887,4204,30,0,1306,17262,963,5274,444,180,3186,3000,0,10754,1214
106077,98693,Other sources of Income,66723,5360,300,900,1110,15846,474,576,312,0,3792,3300,0,8799,965
122349,112277,Other sources of Income,72236,10033,0,0,1250,14070,2124,7716,282,1278,3288,0,0,12067,1345
782196,569532,Wage/Salaries,177386,53200,0,0,41650,73440,54840,25314,4482,53950,63270,22000,0,259063,36023
213750,147358,Enterpreneurial Activities,76688,7300,540,0,600,37602,2003,10212,2184,4045,5184,1000,0,74708,10373
578872,369351,Wage/Salaries,139483,43733,1140,0,3100,36840,36738,16194,4560,535,32808,11000,43220,271268,42732
1158960,798258,Wage/Salaries,301597,102933,0,5460,25620,40020,202214,9426,10992,7100,85896,7000,0,369712,49053
371300,332366,Wage/Salaries,143952,48600,1300,0,1350,24900,728,34614,3282,16045,31464,14000,12131,41054,4583
181263,181128,Wage/Salaries,79323,17530,540,0,485,15168,18662,11010,1188,0,8922,8500,19800,160,16
133454,91683,Wage/Salaries,39169,5850,678,6878,2220,12000,0,9042,1080,2000,5766,7000,0,50938,7388
75018,58057,Wage/Salaries,35128,2600,810,2200,615,13698,0,1056,0,0,1950,0,0,22003,2994
68763,68032,Wage/Salaries,40228,4420,810,1180,925,9078,155,5016,180,0,2040,4000,0,817,83
59029,46065,Wage/Salaries,29937,3064,1450,0,430,6498,0,1680,528,300,2178,0,0,15430,2011
128738,117755,Wage/Salaries,60582,9403,3140,2340,830,8460,14,17202,1104,2800,7692,2500,1688,11909,1310
139290,113826,Wage/Salaries,67618,4833,0,0,2659,13410,450,11844,1950,770,8292,2000,0,32554,4182
135215,115685,Wage/Salaries,60772,9680,0,5883,1389,22338,15,5532,600,300,5676,3500,0,23776,2870
429518,306795,Enterpreneurial Activities,126901,38880,0,0,7367,37698,45303,6468,1800,22500,9378,10500,0,143247,19787
275468,190015,Wage/Salaries,99837,21127,1508,0,1485,32520,200,7170,2700,1850,13488,5500,2630,101416,14463
973776,916414,Wage/Salaries,225210,73300,0,0,49050,57000,64060,57048,32760,53500,55716,95000,153770,59642,6343
66795,62100,Other sources of Income,35024,1500,390,0,40,18810,3900,942,636,0,858,0,0,5674,624
172820,127620,Wage/Salaries,62904,3710,600,0,2000,22302,2100,7980,1770,1650,8604,14000,0,49733,6535
126380,106711,Other sources of Income,60860,3600,0,5055,300,21804,0,2040,600,0,1452,11000,0,20265,2361
75165,67840,Other sources of Income,38663,2227,0,0,1741,14022,88,1560,480,1500,5946,1613,0,8312,934
176580,106084,Other sources of Income,44490,5867,1458,4210,4355,12984,100,13728,480,2396,8916,7100,0,82219,12596
313253,211551,Other sources of Income,71852,13107,0,0,4294,28050,10088,19098,2100,46466,12276,4220,0,123439,18065
74130,71542,Other sources of Income,43194,1838,0,634,2170,10182,780,5910,480,2160,4194,0,0,2588,268
550932,404628,Other sources of Income,98017,17933,1870,270,18829,32640,4777,37272,4704,89480,72816,26020,0,176002,24172
293471,253917,Wage/Salaries,97045,2727,7510,0,3789,15360,587,14964,2400,2350,10062,10015,87108,41634,4784
88345,67734,Wage/Salaries,44694,3640,330,1040,2390,9588,760,1440,0,1020,2532,300,0,24220,3185
41636,38028,Wage/Salaries,25154,0,450,180,1190,7872,0,1200,390,0,1392,200,0,4282,479
61338,52664,Enterpreneurial Activities,31319,1165,0,0,1055,9900,0,960,762,300,2688,3800,715,10362,1240
